person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_status
0.0469828481684617,1.0453855306710333,0,1.7564750588350826,3,1,1.6567978750395282,-0.1180641110663363,-0.18893041471515157,0,-0.19496792647762531,0
-0.5852117592981274,-0.4087513306005366,3,0.05538283674905181,0,1,-0.7257388804075631,0.457349270712951,-0.3761868443130412,0,-0.6906655351897967,0
-0.7432604111647746,-0.5657008029450126,3,0.5414091859164891,1,1,-0.9481089775826249,-0.4269018018518299,-0.4698150591119862,0,-0.6906655351897967,0
0.837226107501698,-0.23610691102161305,0,-0.6736566870021042,1,0,-1.3293148584541594,-0.4496582632781289,-1.406097207101435,0,0.30072968223454605,1
-0.4271631074314801,-0.04776754420824186,0,1.0274355350839266,1,1,2.450976793521892,0.1550134260492577,2.1517749552584706,0,-0.9385143395458824,0
-0.7432604111647746,-0.5657008029450126,0,-1.1596830361695416,2,0,-1.361082015193454,-0.5504368781660269,-1.3124689923024901,0,-0.442816730833711,1
0.9952747593683453,-0.5790101181998242,3,-0.18763033783466687,5,1,-0.7257388804075631,-0.21234087983243455,-0.0016739851172616544,0,0.30072968223454605,0
1.1533234112349926,-0.3302765944282986,3,-0.43064351241838555,3,1,0.38611160546774626,0.08024219564855918,0.9346081628721872,0,-0.19496792647762531,0
0.36308015190175624,0.37599603112184327,0,0.05538283674905181,4,0,0.06844003807480073,-1.698012718663702,-0.5634432739109311,0,0.30072968223454605,0
-0.9013090630314219,-0.42444627783498423,2,-1.1596830361695416,1,5,2.450976793521892,1.6471871110023244,4.398852110433148,0,-0.6906655351897967,1
-1.059357714898069,-0.8774024550211419,3,-0.18763033783466687,2,2,-1.361082015193454,0.7856924998638438,-0.6570714887098759,0,-0.442816730833711,1
-0.11106580369818557,0.31321624218405286,0,1.7564750588350826,1,0,2.1333052261289467,-1.5744776423495046,0.9346081628721872,0,0.30072968223454605,1
0.0469828481684617,1.3176928651886992,0,0.2983960113327705,5,0,0.06844003807480073,-0.956802260778518,-0.9379561331067104,0,0.5485784865906317,0
-0.5852117592981274,-0.6079045160584422,3,-0.9166698615858229,3,2,-0.5271941507869721,0.6036408084534476,0.5600953036764076,1,-0.442816730833711,0
-0.9013090630314219,0.1248768753706817,0,0.2983960113327705,1,0,0.06844003807480073,-1.0185697989356168,-0.28255862951409627,0,-0.9385143395458824,0
0.20503150003510895,-0.6598704863516982,2,-0.43064351241838555,4,0,-0.376300156275323,-1.1388539521889143,1.2154928072690214,0,0.05288087787846036,0
0.0469828481684617,0.06209708643289132,0,0.5414091859164891,1,0,-0.24923152931814477,-1.4281861046090079,-0.5634432739109311,0,-0.19496792647762531,0
-0.5852117592981274,0.06209708643289132,2,-0.18763033783466687,1,0,-0.5669030967110903,-1.8182968719169994,-0.7506997035088209,0,-0.9385143395458824,0
-0.5852117592981274,-0.440078445280494,2,-0.43064351241838555,1,2,-1.0434104478005086,0.7596851153766443,-0.8443279183077657,1,-0.9385143395458824,0
-0.5852117592981274,-0.23610691102161305,0,0.7844223605002079,0,1,0.38611160546774626,-0.0075327269957387605,0.6537235184753523,0,-0.6906655351897967,1
0.0469828481684617,-0.3381240680455224,0,0.05538283674905181,5,1,1.6567978750395282,-0.5081748783743282,2.619916029253195,0,1.044276095302803,0
2.259663974301523,1.1670213717380022,0,0.2983960113327705,4,1,0.7037831728606917,-0.0075327269957387605,-0.6570714887098759,0,2.0356713127271457,0
-0.2691144555648328,-0.5343109084761174,3,0.05538283674905181,0,1,-1.2022462314969813,0.1550134260492577,-1.0315843479056555,0,-0.6906655351897967,0
0.837226107501698,-0.09485238591158465,3,-1.1596830361695416,4,2,0.8626189565571645,0.902725730056241,0.7473517332742973,1,0.30072968223454605,0
-0.7432604111647746,-0.3836394150254204,0,0.5414091859164891,1,2,-0.4080673130146175,0.7856924998638438,-0.0016739851172616544,0,-0.6906655351897967,0
0.837226107501698,-0.2518018582560606,2,0.05538283674905181,1,0,-0.20158079420920294,-0.0075327269957387605,-0.0016739851172616544,0,0.30072968223454605,0
2.575761278034818,-0.5657008029450126,3,-0.6736566870021042,0,1,0.38611160546774626,0.031478349735060134,2.1517749552584706,0,2.2835201170832313,1
-0.4271631074314801,-0.26749680549050825,2,-0.18763033783466687,5,0,-1.1228283396487448,-1.3826731817564089,-1.1252125627046003,0,-0.6906655351897967,0
-0.4271631074314801,-0.4872260667727746,2,1.0274355350839266,4,2,-0.8845746641040357,0.6816629619150459,-0.5634432739109311,0,-0.9385143395458824,0
-0.5852117592981274,-0.8293759164837322,3,-0.9166698615858229,1,0,-0.8845746641040357,-1.698012718663702,1.2154928072690214,0,-0.6906655351897967,1
-0.5852117592981274,0.37599603112184327,0,-1.1596830361695416,0,2,-0.24923152931814477,0.6426518851842471,-0.7506997035088209,0,-0.9385143395458824,0
0.837226107501698,-0.22825943740438923,3,-0.6736566870021042,3,3,0.8626189565571645,1.1075338828929369,1.1218645924700765,0,1.044276095302803,1
-0.2691144555648328,-0.527248182220616,0,0.05538283674905181,2,0,-1.0037015018763904,-1.3079019513557104,-0.6570714887098759,0,-0.9385143395458824,0
-0.7432604111647746,-0.09485238591158465,0,0.5414091859164891,1,0,0.18756687584715528,-1.0185697989356168,0.09195422968168304,0,-0.6906655351897967,0
0.5211288037684035,0.8468444481552712,0,0.7844223605002079,1,0,1.6567978750395282,-1.1453557983107139,-0.0016739851172616544,0,0.05288087787846036,0
0.6791774556350507,0.47016571452852884,3,-0.9166698615858229,4,1,-0.7257388804075631,0.31755957909425414,-1.1252125627046003,0,0.7964272909467174,0
-0.2691144555648328,-0.5657008029450126,3,-0.6736566870021042,0,4,-0.5669030967110903,1.87150080220442,0.27921065927957295,0,-0.9385143395458824,1
-0.9013090630314219,-0.8670437898464065,3,-0.18763033783466687,3,2,-0.9481089775826249,0.3955817325558525,1.4963774516658563,1,-0.6906655351897967,1
2.101615322434876,-0.35477640706127134,3,-0.18763033783466687,3,2,0.8626189565571645,0.5581278856008489,1.683633881263746,0,2.2835201170832313,1
-0.7432604111647746,-0.28319175272495584,3,-0.9166698615858229,0,0,0.06844003807480073,-1.2103742595287126,0.3728388740785177,0,-0.9385143395458824,0
-0.5852117592981274,0.2347415060118149,3,0.2983960113327705,3,0,-0.7257388804075631,-1.8182968719169994,-1.0315843479056555,0,-0.6906655351897967,0
0.5211288037684035,-0.6283236424104585,0,-0.6736566870021042,4,1,-0.4874852048628539,-0.33262503308573166,0.7473517332742973,0,0.7964272909467174,0
0.20503150003510895,-0.7540401697583837,3,-0.18763033783466687,2,1,-0.5271941507869721,-0.33262503308573166,1.683633881263746,0,0.05288087787846036,1
0.5211288037684035,-0.6598704863516982,2,2.2425014080025196,4,3,-1.2022462314969813,1.7154564952812232,-0.8443279183077657,0,0.7964272909467174,0
0.0469828481684617,-0.9109896421028597,3,-0.9166698615858229,2,1,-0.7654478263316812,0.03472927279595999,3.9307110364384226,0,-0.19496792647762531,1
-0.11106580369818557,-0.5186159612416698,3,-0.6736566870021042,3,0,-0.31276584279673386,-0.9795587222048177,0.5600953036764076,0,1.044276095302803,0
0.36308015190175624,-0.4401412250694318,2,-1.1596830361695416,1,1,-0.5669030967110903,0.18427173359735702,-0.09530219991620661,0,0.30072968223454605,0
-0.2691144555648328,0.5329455034663193,2,1.2704487096676451,3,1,0.06844003807480073,-0.13756964943173602,-0.6570714887098759,0,-0.9385143395458824,0
-0.9013090630314219,-0.4087513306005366,3,-0.18763033783466687,1,0,-0.7257388804075631,-0.6869756467238238,-0.3761868443130412,0,-0.9385143395458824,0
0.9952747593683453,0.030707191963996124,0,-0.9166698615858229,1,2,0.8626189565571645,0.24929019481535536,0.46646708887746263,1,0.30072968223454605,0
-0.7432604111647746,-0.6788613725053798,3,0.5414091859164891,5,0,-1.1387119180183922,-0.6739719544802244,-0.5634432739109311,0,-0.442816730833711,0
-0.5852117592981274,-0.01637764973934667,0,0.7844223605002079,4,1,-0.5192523616021485,0.22653373338905633,-0.6570714887098759,0,-0.9385143395458824,0
0.0469828481684617,-0.07915743867713705,3,-0.43064351241838555,5,1,-0.7257388804075631,-0.2090899567715347,-0.8443279183077657,0,0.30072968223454605,0
0.36308015190175624,-0.6441755391172506,3,-0.18763033783466687,4,1,-0.9639925559522722,0.031478349735060134,-0.28255862951409627,0,0.05288087787846036,0
-0.9013090630314219,-0.28319175272495584,3,0.2983960113327705,1,0,0.8626189565571645,-1.1388539521889143,1.3091210220679665,0,-0.9385143395458824,1
0.0469828481684617,-0.5920683142988845,3,-0.18763033783466687,5,3,-0.13804648073061385,1.1693014210500352,1.3091210220679665,0,1.044276095302803,1
3.0499072336347597,-0.6441755391172506,2,-0.6736566870021042,4,2,0.18756687584715528,1.0425154216749384,2.432659599655305,1,2.531368921439317,0
-0.9013090630314219,0.0040257816654352095,3,-0.18763033783466687,3,4,-0.24923152931814477,2.398150338070209,-0.6570714887098759,0,-0.442816730833711,1
0.20503150003510895,-0.4087513306005366,3,-0.43064351241838555,3,1,0.7276085404151627,0.5451241933572489,1.683633881263746,0,0.30072968223454605,1
-1.059357714898069,-0.30202568940629293,0,-0.18763033783466687,3,0,-0.7257388804075631,-1.1388539521889143,-0.5634432739109311,0,-0.442816730833711,0
-0.9013090630314219,0.47016571452852884,0,-0.43064351241838555,1,0,1.6567978750395282,-1.0185697989356168,0.3728388740785177,0,-0.6906655351897967,0
2.8918585817681124,-0.2988866999594034,0,0.05538283674905181,4,0,-0.5669030967110903,-1.2591381054422117,-0.3761868443130412,0,2.2835201170832313,0
2.733809929901465,0.13429384371135028,3,-0.6736566870021042,3,2,-1.2816641233452177,0.8442091149600424,-1.406097207101435,0,1.7878225083710602,0
-0.9013090630314219,-0.6787044230330352,3,-0.43064351241838555,3,0,-1.0434104478005086,-1.4281861046090079,-0.3761868443130412,0,-0.6906655351897967,0
-0.5852117592981274,-0.641036549670361,3,0.2983960113327705,3,0,-0.5669030967110903,-1.1453557983107139,0.6537235184753523,0,-0.9385143395458824,0
-0.5852117592981274,-0.09485238591158465,0,-0.6736566870021042,3,1,0.02078930296585891,-0.6934774928456237,-0.09530219991620661,0,-0.6906655351897967,0
-0.9013090630314219,-0.3302765944282986,3,-0.43064351241838555,5,1,-0.7257388804075631,0.457349270712951,-0.5634432739109311,0,-0.9385143395458824,0
0.0469828481684617,0.2504364532462625,3,1.7564750588350826,4,0,-0.24923152931814477,-1.1453557983107139,-0.6570714887098759,0,1.044276095302803,0
-0.5852117592981274,-0.3616664888971938,3,-0.43064351241838555,3,0,0.2908101352498626,-0.0075327269957387605,0.9346081628721872,0,-0.9385143395458824,0
-0.9013090630314219,-0.5186159612416698,3,-0.9166698615858229,3,2,-1.2975477017148649,1.0587700369794377,-1.218840777503545,1,-0.6906655351897967,0
-0.2691144555648328,-0.09485238591158465,0,-1.1596830361695416,0,2,-0.376300156275323,-0.0075327269957387605,-0.4698150591119862,0,-0.442816730833711,0
-0.9013090630314219,-0.05319799595136073,0,-0.18763033783466687,2,3,-0.5669030967110903,1.2115634208417347,-0.6570714887098759,0,-0.442816730833711,1
0.6791774556350507,-0.5657008029450126,3,0.5414091859164891,1,1,-1.0434104478005086,0.457349270712951,-0.6570714887098759,0,0.5485784865906317,0
1.469420714968287,0.2190465587773673,3,-1.1596830361695416,2,1,4.03933463048662,0.31755957909425414,2.5262878144542498,0,2.779217725795403,1
0.36308015190175624,0.45447076729408126,0,2.2425014080025196,5,0,-0.7257388804075631,-1.3079019513557104,-1.1252125627046003,0,1.044276095302803,0
-1.059357714898069,-0.8293759164837322,3,-0.6736566870021042,0,0,-1.2221007044590404,-1.3079019513557104,-0.28255862951409627,0,-0.6906655351897967,0
0.9952747593683453,1.3176928651886992,0,2.2425014080025196,5,4,2.450976793521892,1.8487443407781203,-0.0016739851172616544,1,0.05288087787846036,0
-0.9013090630314219,-0.0006827025048990696,0,-0.18763033783466687,1,1,1.2597084157983465,0.15176250298835783,0.9346081628721872,0,-0.6906655351897967,0
-0.7432604111647746,-0.3773614361316414,0,0.5414091859164891,4,2,0.38611160546774626,1.3708586508258311,1.1218645924700765,1,-0.6906655351897967,0
0.0469828481684617,-0.26749680549050825,3,1.7564750588350826,2,2,-0.8051567722557994,1.0587700369794377,-0.7506997035088209,0,1.044276095302803,1
-0.4271631074314801,-0.09485238591158465,0,-0.18763033783466687,0,2,-1.3293148584541594,0.8051980382292435,-1.406097207101435,0,-0.442816730833711,0
-0.9013090630314219,-0.01637764973934667,3,-0.43064351241838555,1,1,-0.7257388804075631,0.1550134260492577,-0.8443279183077657,0,-0.6906655351897967,0
-0.9013090630314219,-0.12938126982736936,3,0.2983960113327705,0,2,0.259042978510568,0.6979175772195458,0.185582444480628,0,-0.6906655351897967,1
-0.7432604111647746,-0.06346249144268946,2,-0.6736566870021042,5,1,-0.6344083047820912,-0.0075327269957387605,-0.7506997035088209,0,-0.6906655351897967,0
-0.9013090630314219,0.04640213919844372,0,0.2983960113327705,0,3,0.06844003807480073,1.497644650200928,-0.28255862951409627,1,-0.9385143395458824,1
1.469420714968287,-0.3773614361316414,0,-0.18763033783466687,0,0,-1.0434104478005086,-1.5744776423495046,-0.9379561331067104,0,1.7878225083710602,1
-0.4271631074314801,-0.22041196378716543,3,-0.9166698615858229,0,2,-1.0434104478005086,0.6426518851842471,-1.0315843479056555,1,-0.442816730833711,0
0.6791774556350507,0.09348698090178652,3,0.05538283674905181,5,0,-0.5669030967110903,-0.820263492220721,-0.8443279183077657,0,1.044276095302803,0
0.837226107501698,0.2190465587773673,3,0.05538283674905181,4,1,-1.2340133882362758,-0.08555488045733713,-1.406097207101435,0,0.30072968223454605,0
-0.4271631074314801,-0.5343109084761174,3,1.0274355350839266,0,2,-0.5669030967110903,0.6426518851842471,0.185582444480628,1,-0.9385143395458824,1
3.207955885501407,-0.5795123565113265,3,-1.1596830361695416,0,3,-1.0434104478005086,0.4801057321392506,-0.6570714887098759,1,2.0356713127271457,1
1.1533234112349926,-0.42444627783498423,3,-0.6736566870021042,3,1,0.06844003807480073,-0.2481010335023336,0.8409799480732422,0,-0.19496792647762531,0
2.259663974301523,0.47016571452852884,0,1.0274355350839266,4,0,-0.7098553020379158,-1.8182968719169994,-1.1252125627046003,0,2.0356713127271457,0
-0.2691144555648328,0.015012244729548528,0,-0.6736566870021042,0,3,-0.4874852048628539,1.006755268005039,-0.6570714887098759,1,-0.9385143395458824,1
-0.7432604111647746,-0.471531119538327,3,0.5414091859164891,4,1,0.4258205513918644,-0.0075327269957387605,1.5900056664648015,0,-0.6906655351897967,1
-0.4271631074314801,0.2190465587773673,3,0.05538283674905181,5,0,-0.5669030967110903,-0.9795587222048177,-0.9379561331067104,0,-0.442816730833711,0
0.5211288037684035,-0.1356592487211484,0,0.2983960113327705,4,0,-0.31276584279673386,-1.6329942574457033,-0.3761868443130412,0,1.044276095302803,0
-0.4271631074314801,-0.4088141103894744,3,-0.9166698615858229,0,1,-0.7257388804075631,0.28505034848525496,-0.3761868443130412,0,-0.442816730833711,0
3.207955885501407,0.8468444481552712,0,3.2145541063373946,0,2,-0.9481089775826249,-0.0075327269957387605,-1.3124689923024901,1,2.779217725795403,0
-0.11106580369818557,-0.791708043121058,3,-0.9166698615858229,2,3,-1.162537285572863,2.3526374152176097,-0.28255862951409627,0,0.05288087787846036,1
-0.7432604111647746,-0.09485238591158465,3,-0.18763033783466687,3,0,0.38611160546774626,-1.6199905652021036,0.27921065927957295,0,-0.6906655351897967,0
-0.9013090630314219,-0.6755654335861457,3,-0.6736566870021042,1,2,-0.28894047524226296,-0.0075327269957387605,1.5900056664648015,1,-0.442816730833711,1
1.1533234112349926,-0.6598704863516982,3,-0.43064351241838555,5,2,-0.9639925559522722,0.6426518851842471,-0.18893041471515157,0,0.05288087787846036,0
-0.7432604111647746,-0.5343109084761174,3,-0.18763033783466687,4,0,0.17962508666233165,-1.6199905652021036,1.4963774516658563,0,-0.6906655351897967,1
-0.9013090630314219,-0.5500686354995028,3,-0.6736566870021042,0,1,-0.24923152931814477,0.1550134260492577,0.8409799480732422,0,-0.9385143395458824,0
-0.7432604111647746,-0.18902206931827023,3,0.2983960113327705,0,3,1.6567978750395282,1.2440726514507339,1.8708903108616357,1,-0.6906655351897967,1
-0.2691144555648328,0.48586066176297643,0,0.05538283674905181,0,0,-0.8845746641040357,-1.4281861046090079,-1.218840777503545,0,-0.442816730833711,0
-0.7432604111647746,0.06209708643289132,0,0.05538283674905181,4,0,-1.0434104478005086,-1.1388539521889143,-1.218840777503545,0,-0.442816730833711,0
-0.7432604111647746,0.14057182260512932,3,-0.18763033783466687,3,1,0.8626189565571645,-0.0075327269957387605,0.27921065927957295,0,-0.6906655351897967,0
-0.11106580369818557,-0.5468668662636754,3,-1.1596830361695416,3,0,-0.5669030967110903,-0.4496582632781289,0.185582444480628,0,0.5485784865906317,0
-0.2691144555648328,0.14057182260512932,3,-0.18763033783466687,2,0,0.06844003807480073,-1.5744776423495046,-0.3761868443130412,0,-0.442816730833711,0
-0.9013090630314219,-0.4087513306005366,3,-0.18763033783466687,5,1,0.38611160546774626,-0.0075327269957387605,1.2154928072690214,0,-0.6906655351897967,0
0.0469828481684617,1.4275574958298323,2,1.7564750588350826,5,2,0.38611160546774626,0.9449877298479403,-0.8443279183077657,1,0.7964272909467174,0
-0.7432604111647746,-0.8325149059306217,3,-0.43064351241838555,4,3,-1.0751776045398032,1.3643568047040315,0.46646708887746263,1,-0.9385143395458824,1
-0.4271631074314801,-0.17348407155616713,3,-0.18763033783466687,0,2,-0.376300156275323,1.3838623430694306,-0.3761868443130412,1,-0.6906655351897967,0
2.259663974301523,-0.2988866999594034,3,-0.6736566870021042,3,1,2.450976793521892,0.37932711725135265,3.368941747644754,0,2.2835201170832313,1
-0.4271631074314801,0.015012244729548528,0,1.0274355350839266,4,2,2.450976793521892,-0.033540111482938215,1.8708903108616357,0,-0.6906655351897967,1
-0.2691144555648328,0.2190465587773673,3,-1.1596830361695416,2,0,-0.24923152931814477,-1.6329942574457033,-0.6570714887098759,0,-0.9385143395458824,0
-0.9013090630314219,-0.09485238591158465,3,0.05538283674905181,5,2,-1.186362653127334,0.7856924998638438,-1.218840777503545,0,-0.9385143395458824,0
0.5211288037684035,-0.4526971828569899,3,-0.18763033783466687,0,0,-0.09039574562167202,-1.1388539521889143,0.6537235184753523,0,0.05288087787846036,0
-0.9013090630314219,0.09348698090178652,2,0.2983960113327705,1,1,1.0214547402536371,-0.2090899567715347,0.46646708887746263,0,-0.9385143395458824,0
-0.11106580369818557,-0.09485238591158465,3,-1.1596830361695416,5,2,0.38611160546774626,0.8051980382292435,0.27921065927957295,1,0.05288087787846036,0
-0.7432604111647746,0.14057182260512932,3,-0.18763033783466687,4,1,-0.7257388804075631,-0.0075327269957387605,-0.9379561331067104,0,-0.442816730833711,0
-0.11106580369818557,1.8717245025646994,0,1.5134618842513639,3,3,4.03933463048662,-0.0075327269957387605,-0.09530219991620661,1,-0.19496792647762531,1
-0.9013090630314219,-0.14193722761492744,3,0.2983960113327705,1,2,0.38611160546774626,0.6816629619150459,0.3728388740785177,0,-0.9385143395458824,0
-0.7432604111647746,-0.5029210140072222,3,0.05538283674905181,0,2,0.38611160546774626,0.593888039270748,1.683633881263746,0,-0.442816730833711,1
-0.5852117592981274,-0.4872260667727746,3,-0.18763033783466687,4,3,0.7673174863392809,1.5236520346881275,2.245403170057415,0,-0.442816730833711,1
-0.9013090630314219,-0.3302765944282986,3,-0.6736566870021042,1,0,0.06844003807480073,-1.1388539521889143,0.46646708887746263,0,-0.6906655351897967,0
0.9952747593683453,1.0037939204997472,0,0.05538283674905181,3,2,-0.49542699404767754,0.7206740386458454,-1.1252125627046003,0,0.30072968223454605,0
0.0469828481684617,0.37599603112184327,3,1.7564750588350826,3,2,0.38611160546774626,1.1823051132936353,-0.3761868443130412,0,0.30072968223454605,0
-0.2691144555648328,-0.3773614361316414,3,-0.6736566870021042,3,2,-0.7257388804075631,0.29155219460705467,-0.4698150591119862,1,-0.9385143395458824,0
0.0469828481684617,-0.0736642071450804,3,1.7564750588350826,0,2,-0.4080673130146175,0.6394009621233472,-0.5634432739109311,1,0.5485784865906317,1
0.36308015190175624,0.45447076729408126,0,0.2983960113327705,0,0,0.38611160546774626,-0.6739719544802244,-0.3761868443130412,0,0.05288087787846036,0
-0.2691144555648328,-0.18776647353951442,2,1.2704487096676451,1,0,-0.7257388804075631,-1.1388539521889143,-0.7506997035088209,0,-0.6906655351897967,0
-1.059357714898069,-0.393056383366089,2,0.05538283674905181,4,0,-0.7257388804075631,-1.0640827217882156,-0.4698150591119862,0,-0.6906655351897967,0
-0.9013090630314219,-0.6442383189061883,3,-0.43064351241838555,3,0,0.06844003807480073,-0.6739719544802244,2.1517749552584706,0,-0.442816730833711,1
0.20503150003510895,-0.3773614361316414,3,-0.6736566870021042,2,3,0.06844003807480073,1.3643568047040315,0.6537235184753523,1,0.30072968223454605,1
0.6791774556350507,-0.3212363048212568,3,-0.9166698615858229,5,1,-0.8845746641040357,-0.0075327269957387605,-0.7506997035088209,0,0.7964272909467174,0
-1.059357714898069,-0.8011250114617265,3,0.2983960113327705,5,0,-0.7575060371468576,-0.820263492220721,1.4027492368669114,0,-0.6906655351897967,1
0.9952747593683453,-0.34597154166274624,0,0.7844223605002079,0,2,-0.8051567722557994,0.6394009621233472,-0.6570714887098759,0,0.05288087787846036,1
-0.2691144555648328,0.7055899230452428,3,-0.9166698615858229,2,1,-0.376300156275323,0.37932711725135265,-1.0315843479056555,0,-0.6906655351897967,0
-0.4271631074314801,-0.4087513306005366,0,1.0274355350839266,3,2,-0.9639925559522722,0.8051980382292435,-0.7506997035088209,1,-0.6906655351897967,0
0.9952747593683453,-0.5081631263835277,3,-0.18763033783466687,4,3,-0.24923152931814477,2.1055672625892146,0.6537235184753523,1,0.7964272909467174,1
-0.5852117592981274,-0.04133261584211835,0,-0.43064351241838555,3,4,1.6567978750395282,2.1120691087110153,0.9346081628721872,0,-0.442816730833711,1
-0.9013090630314219,-0.0006827025048990696,0,0.2983960113327705,4,0,0.38611160546774626,-1.698012718663702,0.09195422968168304,0,-0.6906655351897967,0
-0.9013090630314219,-0.5657008029450126,0,-0.6736566870021042,3,1,-0.5669030967110903,0.31755957909425414,0.27921065927957295,0,-0.6906655351897967,0
0.20503150003510895,0.1719617170740245,3,-1.1596830361695416,1,0,-0.2134934779864384,-0.0075327269957387605,-0.5634432739109311,0,1.044276095302803,0
-0.11106580369818557,-0.20471701655271785,0,0.2983960113327705,5,0,-0.7257388804075631,-0.0075327269957387605,-0.7506997035088209,0,0.30072968223454605,0
-0.5852117592981274,0.2347415060118149,3,-0.6736566870021042,0,2,0.7037831728606917,1.0262608063704386,-0.0016739851172616544,0,-0.442816730833711,0
0.36308015190175624,0.17980919069124832,0,-0.6736566870021042,0,0,-0.09039574562167202,-1.0185697989356168,-0.4698150591119862,0,0.30072968223454605,0
-0.9013090630314219,-0.09485238591158465,3,-0.9166698615858229,5,1,-0.32864942116638113,-0.0075327269957387605,-0.3761868443130412,0,-0.442816730833711,0
-0.2691144555648328,-0.09485238591158465,3,-0.18763033783466687,1,2,-0.09039574562167202,0.5418732702963491,-0.18893041471515157,0,-0.442816730833711,0
-0.2691144555648328,0.4466232936768575,3,0.2983960113327705,2,1,0.7673174863392809,-0.2090899567715347,-0.18893041471515157,0,-0.6906655351897967,0
-0.11106580369818557,-0.03992007059101806,3,-0.43064351241838555,4,1,-0.8845746641040357,-0.2090899567715347,-1.0315843479056555,0,0.7964272909467174,0
0.5211288037684035,-0.4872260667727746,3,-0.9166698615858229,5,3,-1.0434104478005086,1.2115634208417347,-0.7506997035088209,1,0.7964272909467174,1
-0.5852117592981274,-0.2518018582560606,3,-0.43064351241838555,3,1,-0.24923152931814477,0.457349270712951,-0.09530219991620661,0,-0.9385143395458824,0
1.7855180187015816,-0.09485238591158465,0,0.2983960113327705,0,0,0.5131802324249244,-1.4281861046090079,0.3728388740785177,0,2.0356713127271457,0
-0.9013090630314219,0.14057182260512932,0,-1.1596830361695416,0,1,2.292141009825419,0.26554481011985526,1.4027492368669114,0,-0.442816730833711,0
